image,size,file_path,action
disk_1GB.img,1gb,/copy_794_file1.jpg,deleted
disk_1GB.img,1gb,/copy_440_pride.docx,keep
disk_1GB.img,1gb,/copy_4280_pride.docx,keep
disk_1GB.img,1gb,/copy_3546_file1.jpg,keep
disk_1GB.img,1gb,/copy_4483_file2.jpg,keep
disk_1GB.img,1gb,/copy_598_alice.txt,keep
disk_1GB.img,1gb,/copy_720_pride.docx,corrupted
disk_1GB.img,1gb,/copy_3366_alice.txt,deleted
disk_1GB.img,1gb,/copy_2474_file1.jpg,keep
disk_1GB.img,1gb,/copy_4440_pride.docx,keep
disk_1GB.img,1gb,/copy_2775_pride.txt,keep
disk_1GB.img,1gb,/copy_1622_alice.txt,corrupted
disk_1GB.img,1gb,/copy_2525_file1.pdf,keep
disk_1GB.img,1gb,/copy_3547_file2.jpg,keep
disk_1GB.img,1gb,/copy_1513_alice.docx,keep
disk_1GB.img,1gb,/copy_3451_file2.jpg,keep
disk_1GB.img,1gb,/copy_3045_file1.pdf,deleted
disk_1GB.img,1gb,/copy_2027_file2.jpg,deleted
disk_1GB.img,1gb,/copy_2249_alice.docx,deleted
disk_1GB.img,1gb,/copy_2965_file1.pdf,keep
disk_1GB.img,1gb,/copy_3408_pride.docx,keep
disk_1GB.img,1gb,/copy_3743_pride.txt,deleted
disk_1GB.img,1gb,/copy_65_alice.docx,keep
disk_1GB.img,1gb,/copy_174_alice.txt,keep
disk_1GB.img,1gb,/copy_1308_file2.pdf,keep
disk_1GB.img,1gb,/copy_4262_alice.txt,deleted
disk_1GB.img,1gb,/copy_2021_file1.pdf,deleted
disk_1GB.img,1gb,/copy_1349_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_4094_alice.txt,keep
disk_1GB.img,1gb,/copy_2509_file1.pdf,keep
disk_1GB.img,1gb,/copy_3881_alice.docx,keep
disk_1GB.img,1gb,/copy_572_file2.pdf,keep
disk_1GB.img,1gb,/copy_922_file1.jpg,keep
disk_1GB.img,1gb,/copy_4261_file1.pdf,keep
disk_1GB.img,1gb,/copy_3765_file1.pdf,keep
disk_1GB.img,1gb,/copy_1620_file2.pdf,keep
disk_1GB.img,1gb,/copy_4300_file2.pdf,keep
disk_1GB.img,1gb,/copy_3560_pride.docx,keep
disk_1GB.img,1gb,/copy_2402_file1.jpg,keep
disk_1GB.img,1gb,/copy_1294_alice.txt,deleted
disk_1GB.img,1gb,/copy_722_file1.jpg,keep
disk_1GB.img,1gb,/copy_3990_alice.txt,keep
disk_1GB.img,1gb,/copy_1671_pride.txt,keep
disk_1GB.img,1gb,/copy_3298_file1.jpg,deleted
disk_1GB.img,1gb,/copy_3217_alice.docx,deleted
disk_1GB.img,1gb,/copy_1916_file2.pdf,keep
disk_1GB.img,1gb,/copy_921_alice.docx,corrupted
disk_1GB.img,1gb,/copy_4223_pride.txt,corrupted
disk_1GB.img,1gb,/copy_2350_alice.txt,keep
disk_1GB.img,1gb,/copy_3888_pride.docx,keep
disk_1GB.img,1gb,/copy_955_file2.jpg,keep
disk_1GB.img,1gb,/copy_3088_pride.docx,keep
disk_1GB.img,1gb,/copy_586_file1.jpg,keep
disk_1GB.img,1gb,/copy_1334_alice.txt,corrupted
disk_1GB.img,1gb,/copy_4271_pride.txt,keep
disk_1GB.img,1gb,/copy_2495_pride.txt,deleted
disk_1GB.img,1gb,/copy_2963_file2.jpg,keep
disk_1GB.img,1gb,/copy_3345_alice.docx,corrupted
disk_1GB.img,1gb,/copy_4063_pride.txt,keep
disk_1GB.img,1gb,/copy_4178_file1.jpg,keep
disk_1GB.img,1gb,/copy_889_alice.docx,keep
disk_1GB.img,1gb,/copy_59_file2.jpg,keep
disk_1GB.img,1gb,/copy_2836_file2.pdf,keep
disk_1GB.img,1gb,/copy_3563_file2.jpg,keep
disk_1GB.img,1gb,/copy_2594_file1.jpg,keep
disk_1GB.img,1gb,/copy_4158_alice.txt,keep
disk_1GB.img,1gb,/copy_1749_file1.pdf,keep
disk_1GB.img,1gb,/copy_4127_pride.txt,keep
disk_1GB.img,1gb,/copy_2794_file1.jpg,keep
disk_1GB.img,1gb,/copy_2217_alice.docx,keep
disk_1GB.img,1gb,/copy_3901_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_3829_file1.pdf,keep
disk_1GB.img,1gb,/copy_4239_pride.txt,keep
disk_1GB.img,1gb,/copy_3318_alice.txt,corrupted
disk_1GB.img,1gb,/copy_3047_pride.txt,corrupted
disk_1GB.img,1gb,/copy_985_alice.docx,corrupted
disk_1GB.img,1gb,/copy_573_file1.pdf,keep
disk_1GB.img,1gb,/copy_150_alice.txt,keep
disk_1GB.img,1gb,/copy_1817_alice.docx,keep
disk_1GB.img,1gb,/copy_3089_alice.docx,keep
disk_1GB.img,1gb,/copy_896_pride.docx,corrupted
disk_1GB.img,1gb,/copy_2608_pride.docx,corrupted
disk_1GB.img,1gb,/copy_884_file2.pdf,deleted
disk_1GB.img,1gb,/copy_2142_alice.txt,deleted
disk_1GB.img,1gb,/copy_2990_alice.txt,deleted
disk_1GB.img,1gb,/copy_2145_alice.docx,keep
disk_1GB.img,1gb,/copy_2006_alice.txt,corrupted
disk_1GB.img,1gb,/copy_2015_pride.txt,keep
disk_1GB.img,1gb,/copy_4179_file2.jpg,keep
disk_1GB.img,1gb,/copy_3961_alice.docx,corrupted
disk_1GB.img,1gb,/copy_2389_file1.pdf,keep
disk_1GB.img,1gb,/copy_2279_pride.txt,keep
disk_1GB.img,1gb,/copy_3910_alice.txt,keep
disk_1GB.img,1gb,/copy_1074_file1.jpg,keep
disk_1GB.img,1gb,/copy_2477_file1.pdf,keep
disk_1GB.img,1gb,/copy_2725_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_1807_pride.txt,keep
disk_1GB.img,1gb,/copy_411_file2.jpg,corrupted
disk_1GB.img,1gb,/copy_138_file1.jpg,deleted
disk_1GB.img,1gb,/copy_3288_pride.docx,keep
disk_1GB.img,1gb,/copy_2434_file1.jpg,keep
disk_1GB.img,1gb,/copy_877_file1.pdf,deleted
disk_1GB.img,1gb,/copy_384_pride.docx,keep
disk_1GB.img,1gb,/copy_1270_alice.txt,keep
disk_1GB.img,1gb,/copy_1961_alice.docx,keep
disk_1GB.img,1gb,/copy_3398_alice.txt,deleted
disk_1GB.img,1gb,/copy_803_file2.jpg,keep
disk_1GB.img,1gb,/copy_45_file1.pdf,deleted
disk_1GB.img,1gb,/copy_1737_alice.docx,keep
disk_1GB.img,1gb,/copy_731_file2.jpg,deleted
disk_1GB.img,1gb,/copy_35_file2.jpg,corrupted
disk_1GB.img,1gb,/copy_1110_alice.txt,keep
disk_1GB.img,1gb,/copy_426_file1.jpg,corrupted
disk_1GB.img,1gb,/copy_1891_file2.jpg,keep
disk_1GB.img,1gb,/copy_2687_pride.txt,keep
disk_1GB.img,1gb,/copy_2953_alice.docx,keep
disk_1GB.img,1gb,/copy_1198_alice.txt,deleted
disk_1GB.img,1gb,/copy_748_file2.pdf,keep
disk_1GB.img,1gb,/copy_531_file2.jpg,keep
disk_1GB.img,1gb,/copy_3190_alice.txt,keep
disk_1GB.img,1gb,/copy_1215_pride.txt,keep
disk_1GB.img,1gb,/copy_386_file1.jpg,keep
disk_1GB.img,1gb,/copy_2300_file2.pdf,keep
disk_1GB.img,1gb,/copy_189_file1.pdf,keep
disk_1GB.img,1gb,/copy_3603_file2.jpg,corrupted
disk_1GB.img,1gb,/copy_4556_file2.pdf,keep
disk_1GB.img,1gb,/copy_3172_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_1932_file2.pdf,keep
disk_1GB.img,1gb,/copy_3161_alice.docx,keep
disk_1GB.img,1gb,/copy_234_file1.jpg,keep
disk_1GB.img,1gb,/copy_3848_pride.docx,keep
disk_1GB.img,1gb,/copy_1038_alice.txt,keep
disk_1GB.img,1gb,/copy_4036_file2.pdf,keep
disk_1GB.img,1gb,/copy_4307_file2.jpg,deleted
disk_1GB.img,1gb,/copy_1296_pride.docx,keep
disk_1GB.img,1gb,/copy_821_file1.pdf,deleted
disk_1GB.img,1gb,/copy_667_file2.jpg,keep
disk_1GB.img,1gb,/copy_1516_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_1758_alice.txt,keep
disk_1GB.img,1gb,/copy_3937_alice.docx,keep
disk_1GB.img,1gb,/copy_4187_file2.jpg,keep
disk_1GB.img,1gb,/copy_990_alice.txt,keep
disk_1GB.img,1gb,/copy_867_file2.jpg,keep
disk_1GB.img,1gb,/copy_4065_alice.docx,corrupted
disk_1GB.img,1gb,/copy_1836_file2.pdf,keep
disk_1GB.img,1gb,/copy_899_file2.jpg,keep
disk_1GB.img,1gb,/copy_3902_alice.txt,keep
disk_1GB.img,1gb,/copy_4295_pride.txt,keep
disk_1GB.img,1gb,/copy_4560_pride.docx,keep
disk_1GB.img,1gb,/copy_4015_pride.txt,deleted
disk_1GB.img,1gb,/copy_1084_file2.pdf,keep
disk_1GB.img,1gb,/copy_2069_file1.pdf,keep
disk_1GB.img,1gb,/copy_1276_file2.pdf,keep
disk_1GB.img,1gb,/copy_1476_file2.pdf,keep
disk_1GB.img,1gb,/copy_3475_file2.jpg,deleted
disk_1GB.img,1gb,/copy_4282_file1.jpg,keep
disk_1GB.img,1gb,/copy_671_pride.txt,keep
disk_1GB.img,1gb,/copy_1951_pride.txt,keep
disk_1GB.img,1gb,/copy_756_file2.pdf,keep
disk_1GB.img,1gb,/copy_1176_pride.docx,keep
disk_1GB.img,1gb,/copy_701_file1.pdf,keep
disk_1GB.img,1gb,/copy_2342_alice.txt,keep
disk_1GB.img,1gb,/copy_1878_alice.txt,corrupted
disk_1GB.img,1gb,/copy_1820_file2.pdf,keep
disk_1GB.img,1gb,/copy_3233_alice.docx,keep
disk_1GB.img,1gb,/copy_635_file2.jpg,keep
disk_1GB.img,1gb,/copy_373_file1.pdf,deleted
disk_1GB.img,1gb,/copy_3075_file2.jpg,keep
disk_1GB.img,1gb,/copy_4501_file1.pdf,keep
disk_1GB.img,1gb,/copy_2855_pride.txt,keep
disk_1GB.img,1gb,/copy_19_file2.jpg,keep
disk_1GB.img,1gb,/copy_1956_file2.pdf,keep
disk_1GB.img,1gb,/copy_519_pride.txt,keep
disk_1GB.img,1gb,/copy_3100_file2.pdf,keep
disk_1GB.img,1gb,/copy_1135_pride.txt,keep
disk_1GB.img,1gb,/copy_1943_pride.txt,deleted
disk_1GB.img,1gb,/copy_826_file1.jpg,deleted
disk_1GB.img,1gb,/copy_2588_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_2791_pride.txt,keep
disk_1GB.img,1gb,/copy_3124_file2.pdf,keep
disk_1GB.img,1gb,/copy_1532_file2.pdf,keep
disk_1GB.img,1gb,/copy_4473_alice.docx,keep
disk_1GB.img,1gb,/copy_3950_alice.txt,deleted
disk_1GB.img,1gb,/copy_2072_pride.docx,corrupted
disk_1GB.img,1gb,/copy_47_pride.txt,keep
disk_1GB.img,1gb,/copy_1578_file1.jpg,keep
disk_1GB.img,1gb,/copy_3870_alice.txt,keep
disk_1GB.img,1gb,/copy_457_alice.docx,keep
disk_1GB.img,1gb,/copy_1446_alice.txt,keep
disk_1GB.img,1gb,/copy_2988_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_282_file1.jpg,deleted
disk_1GB.img,1gb,/copy_700_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_876_file2.pdf,keep
disk_1GB.img,1gb,/copy_3053_file1.pdf,keep
disk_1GB.img,1gb,/copy_3400_pride.docx,keep
disk_1GB.img,1gb,/copy_1264_pride.docx,keep
disk_1GB.img,1gb,/copy_4006_alice.txt,corrupted
disk_1GB.img,1gb,/copy_2651_file2.jpg,deleted
disk_1GB.img,1gb,/copy_2664_pride.docx,corrupted
disk_1GB.img,1gb,/copy_1497_alice.docx,keep
disk_1GB.img,1gb,/copy_2532_file2.pdf,keep
disk_1GB.img,1gb,/copy_3200_pride.docx,keep
disk_1GB.img,1gb,/copy_782_alice.txt,keep
disk_1GB.img,1gb,/copy_387_file2.jpg,keep
disk_1GB.img,1gb,/copy_1171_file2.jpg,keep
disk_1GB.img,1gb,/copy_3539_file2.jpg,keep
disk_1GB.img,1gb,/copy_341_file1.pdf,deleted
disk_1GB.img,1gb,/copy_3847_pride.txt,deleted
disk_1GB.img,1gb,/copy_2299_file2.jpg,keep
disk_1GB.img,1gb,/copy_1355_file2.jpg,keep
disk_1GB.img,1gb,/copy_3106_file1.jpg,keep
disk_1GB.img,1gb,/copy_4087_pride.txt,deleted
disk_1GB.img,1gb,/copy_2977_alice.docx,keep
disk_1GB.img,1gb,/copy_4159_pride.txt,corrupted
disk_1GB.img,1gb,/copy_2097_alice.docx,corrupted
disk_1GB.img,1gb,/copy_1571_file2.jpg,deleted
disk_1GB.img,1gb,/copy_1834_file1.jpg,keep
disk_1GB.img,1gb,/copy_838_alice.txt,keep
disk_1GB.img,1gb,/copy_2907_file2.jpg,keep
disk_1GB.img,1gb,/copy_2816_pride.docx,keep
disk_1GB.img,1gb,/copy_2361_alice.docx,keep
disk_1GB.img,1gb,/copy_1760_pride.docx,keep
disk_1GB.img,1gb,/copy_244_file2.pdf,keep
disk_1GB.img,1gb,/copy_4185_alice.docx,keep
disk_1GB.img,1gb,/copy_981_file1.pdf,deleted
disk_1GB.img,1gb,/copy_3447_pride.txt,keep
disk_1GB.img,1gb,/copy_839_pride.txt,keep
disk_1GB.img,1gb,/copy_2655_pride.txt,keep
disk_1GB.img,1gb,/copy_3015_pride.txt,keep
disk_1GB.img,1gb,/copy_4414_alice.txt,corrupted
disk_1GB.img,1gb,/copy_3703_pride.txt,keep
disk_1GB.img,1gb,/copy_3153_alice.docx,keep
disk_1GB.img,1gb,/copy_3929_alice.docx,keep
disk_1GB.img,1gb,/copy_2773_file1.pdf,keep
disk_1GB.img,1gb,/copy_919_pride.txt,keep
disk_1GB.img,1gb,/copy_1164_file2.pdf,keep
disk_1GB.img,1gb,/copy_111_pride.txt,keep
disk_1GB.img,1gb,/copy_3558_alice.txt,corrupted
disk_1GB.img,1gb,/copy_723_file2.jpg,keep
disk_1GB.img,1gb,/copy_2332_file2.pdf,keep
disk_1GB.img,1gb,/copy_22_alice.txt,keep
disk_1GB.img,1gb,/copy_1036_file2.pdf,keep
disk_1GB.img,1gb,/copy_2960_pride.docx,keep
disk_1GB.img,1gb,/copy_2345_alice.docx,keep
disk_1GB.img,1gb,/copy_3865_alice.docx,deleted
disk_1GB.img,1gb,/copy_318_alice.txt,keep
disk_1GB.img,1gb,/copy_2603_file2.jpg,deleted
disk_1GB.img,1gb,/copy_1526_alice.txt,deleted
disk_1GB.img,1gb,/copy_1372_file2.pdf,keep
disk_1GB.img,1gb,/copy_804_file2.pdf,keep
disk_1GB.img,1gb,/copy_1950_alice.txt,deleted
disk_1GB.img,1gb,/copy_444_file2.pdf,keep
disk_1GB.img,1gb,/copy_1793_alice.docx,keep
disk_1GB.img,1gb,/copy_2635_file2.jpg,keep
disk_1GB.img,1gb,/copy_470_alice.txt,keep
disk_1GB.img,1gb,/copy_3178_file1.jpg,keep
disk_1GB.img,1gb,/copy_113_alice.docx,keep
disk_1GB.img,1gb,/copy_2784_pride.docx,keep
disk_1GB.img,1gb,/copy_1693_file1.pdf,keep
disk_1GB.img,1gb,/copy_3213_file1.pdf,keep
disk_1GB.img,1gb,/copy_3866_file1.jpg,keep
disk_1GB.img,1gb,/copy_177_alice.docx,keep
disk_1GB.img,1gb,/copy_136_pride.docx,keep
disk_1GB.img,1gb,/copy_1368_pride.docx,keep
disk_1GB.img,1gb,/copy_3801_alice.docx,keep
disk_1GB.img,1gb,/copy_2337_alice.docx,keep
disk_1GB.img,1gb,/copy_2904_pride.docx,deleted
disk_1GB.img,1gb,/copy_200_pride.docx,deleted
disk_1GB.img,1gb,/copy_2140_file2.pdf,keep
disk_1GB.img,1gb,/copy_814_alice.txt,deleted
disk_1GB.img,1gb,/copy_1502_alice.txt,keep
disk_1GB.img,1gb,/copy_2092_file2.pdf,keep
disk_1GB.img,1gb,/copy_1732_file2.pdf,keep
disk_1GB.img,1gb,/copy_2505_alice.docx,keep
disk_1GB.img,1gb,/copy_1730_file1.jpg,keep
disk_1GB.img,1gb,/copy_1031_pride.txt,deleted
disk_1GB.img,1gb,/copy_4123_file2.jpg,keep
disk_1GB.img,1gb,/copy_2973_file1.pdf,deleted
disk_1GB.img,1gb,/copy_2414_alice.txt,corrupted
disk_1GB.img,1gb,/copy_3342_alice.txt,deleted
disk_1GB.img,1gb,/copy_4010_file1.jpg,keep
disk_1GB.img,1gb,/copy_283_file2.jpg,keep
disk_1GB.img,1gb,/copy_3032_pride.docx,corrupted
disk_1GB.img,1gb,/copy_479_pride.txt,deleted
disk_1GB.img,1gb,/copy_4485_file1.pdf,deleted
disk_1GB.img,1gb,/copy_2322_file1.jpg,deleted
disk_1GB.img,1gb,/copy_1538_file1.jpg,corrupted
disk_1GB.img,1gb,/copy_1626_file1.jpg,keep
disk_1GB.img,1gb,/copy_3402_file1.jpg,keep
disk_1GB.img,1gb,/copy_416_pride.docx,keep
disk_1GB.img,1gb,/copy_2779_file2.jpg,keep
disk_1GB.img,1gb,/copy_1779_file2.jpg,keep
disk_1GB.img,1gb,/copy_1763_file2.jpg,keep
disk_1GB.img,1gb,/copy_1853_file1.pdf,deleted
disk_1GB.img,1gb,/copy_1381_file1.pdf,keep
disk_1GB.img,1gb,/copy_2281_alice.docx,keep
disk_1GB.img,1gb,/copy_4458_file1.jpg,deleted
disk_1GB.img,1gb,/copy_842_file1.jpg,deleted
disk_1GB.img,1gb,/copy_1609_alice.docx,keep
disk_1GB.img,1gb,/copy_3224_pride.docx,keep
disk_1GB.img,1gb,/copy_3602_file1.jpg,keep
disk_1GB.img,1gb,/copy_3855_pride.txt,keep
disk_1GB.img,1gb,/copy_3485_file1.pdf,deleted
disk_1GB.img,1gb,/copy_4161_alice.docx,keep
disk_1GB.img,1gb,/copy_3818_file1.jpg,keep
disk_1GB.img,1gb,/copy_3266_file1.jpg,keep
disk_1GB.img,1gb,/copy_2691_file2.jpg,corrupted
disk_1GB.img,1gb,/copy_2306_file1.jpg,keep
disk_1GB.img,1gb,/copy_366_alice.txt,corrupted
disk_1GB.img,1gb,/copy_3191_pride.txt,keep
disk_1GB.img,1gb,/copy_3746_file1.jpg,deleted
disk_1GB.img,1gb,/copy_4394_file1.jpg,keep
disk_1GB.img,1gb,/copy_1363_file2.jpg,keep
disk_1GB.img,1gb,/copy_3827_file2.jpg,keep
disk_1GB.img,1gb,/copy_3634_file1.jpg,keep
disk_1GB.img,1gb,/copy_4105_alice.docx,corrupted
disk_1GB.img,1gb,/copy_892_file2.pdf,keep
disk_1GB.img,1gb,/copy_1160_pride.docx,keep
disk_1GB.img,1gb,/copy_2149_file1.pdf,keep
disk_1GB.img,1gb,/copy_2259_file2.jpg,keep
disk_1GB.img,1gb,/copy_4177_alice.docx,corrupted
disk_1GB.img,1gb,/copy_1066_file1.jpg,keep
disk_1GB.img,1gb,/copy_2161_alice.docx,keep
disk_1GB.img,1gb,/copy_2792_pride.docx,keep
disk_1GB.img,1gb,/copy_4320_pride.docx,deleted
disk_1GB.img,1gb,/copy_3707_file2.jpg,corrupted
disk_1GB.img,1gb,/copy_755_file2.jpg,keep
disk_1GB.img,1gb,/copy_3776_pride.docx,keep
disk_1GB.img,1gb,/copy_1635_file2.jpg,keep
disk_1GB.img,1gb,/copy_1875_file2.jpg,keep
disk_1GB.img,1gb,/copy_265_alice.docx,keep
disk_1GB.img,1gb,/copy_2579_file2.jpg,deleted
disk_1GB.img,1gb,/copy_152_pride.docx,deleted
disk_1GB.img,1gb,/copy_3905_alice.docx,corrupted
disk_1GB.img,1gb,/copy_3424_pride.docx,keep
disk_1GB.img,1gb,/copy_1894_alice.txt,deleted
disk_1GB.img,1gb,/copy_377_alice.docx,keep
disk_1GB.img,1gb,/copy_4190_alice.txt,keep
disk_1GB.img,1gb,/copy_1357_file1.pdf,keep
disk_1GB.img,1gb,/copy_2144_pride.docx,keep
disk_1GB.img,1gb,/copy_1854_alice.txt,keep
disk_1GB.img,1gb,/copy_4342_alice.txt,keep
disk_1GB.img,1gb,/copy_760_pride.docx,deleted
disk_1GB.img,1gb,/copy_2243_file2.jpg,keep
disk_1GB.img,1gb,/copy_418_file1.jpg,corrupted
disk_1GB.img,1gb,/copy_328_pride.docx,keep
disk_1GB.img,1gb,/copy_3678_alice.txt,deleted
disk_1GB.img,1gb,/copy_1265_alice.docx,keep
disk_1GB.img,1gb,/copy_2746_file1.jpg,deleted
disk_1GB.img,1gb,/copy_2568_pride.docx,deleted
disk_1GB.img,1gb,/copy_2844_file2.pdf,keep
disk_1GB.img,1gb,/copy_3867_file2.jpg,keep
disk_1GB.img,1gb,/copy_2365_file1.pdf,keep
disk_1GB.img,1gb,/copy_4098_file1.jpg,deleted
disk_1GB.img,1gb,/copy_3391_pride.txt,keep
disk_1GB.img,1gb,/copy_4518_alice.txt,deleted
disk_1GB.img,1gb,/copy_3379_file2.jpg,keep
disk_1GB.img,1gb,/copy_2250_file1.jpg,keep
disk_1GB.img,1gb,/copy_4467_file2.jpg,keep
disk_1GB.img,1gb,/copy_3077_file1.pdf,keep
disk_1GB.img,1gb,/copy_1704_pride.docx,keep
disk_1GB.img,1gb,/copy_2050_file1.jpg,keep
disk_1GB.img,1gb,/copy_289_alice.docx,keep
disk_1GB.img,1gb,/copy_597_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_1698_file1.jpg,deleted
disk_1GB.img,1gb,/copy_4550_alice.txt,keep
disk_1GB.img,1gb,/copy_4007_pride.txt,keep
disk_1GB.img,1gb,/copy_1640_pride.docx,deleted
disk_1GB.img,1gb,/copy_3181_file1.pdf,keep
disk_1GB.img,1gb,/copy_4020_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_2417_alice.docx,deleted
disk_1GB.img,1gb,/copy_1140_file2.pdf,deleted
disk_1GB.img,1gb,/copy_583_pride.txt,keep
disk_1GB.img,1gb,/copy_2486_alice.txt,keep
disk_1GB.img,1gb,/copy_1684_file2.pdf,keep
disk_1GB.img,1gb,/copy_805_file1.pdf,deleted
disk_1GB.img,1gb,/copy_4079_pride.txt,keep
disk_1GB.img,1gb,/copy_2866_file1.jpg,keep
disk_1GB.img,1gb,/copy_3236_file2.pdf,keep
disk_1GB.img,1gb,/copy_3374_alice.txt,keep
disk_1GB.img,1gb,/copy_1465_alice.docx,keep
disk_1GB.img,1gb,/copy_1922_file1.jpg,keep
disk_1GB.img,1gb,/copy_3171_file2.jpg,deleted
disk_1GB.img,1gb,/copy_2570_file1.jpg,deleted
disk_1GB.img,1gb,/copy_3845_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_4341_file1.pdf,keep
disk_1GB.img,1gb,/copy_2051_file2.jpg,keep
disk_1GB.img,1gb,/copy_1183_pride.txt,keep
disk_1GB.img,1gb,/copy_4426_file1.jpg,keep
disk_1GB.img,1gb,/copy_4229_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_1940_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_389_file1.pdf,keep
disk_1GB.img,1gb,/copy_3331_file2.jpg,deleted
disk_1GB.img,1gb,/copy_2116_file2.pdf,keep
disk_1GB.img,1gb,/copy_3295_pride.txt,keep
disk_1GB.img,1gb,/copy_3728_pride.docx,keep
disk_1GB.img,1gb,/copy_1493_file1.pdf,keep
disk_1GB.img,1gb,/copy_2059_file2.jpg,keep
disk_1GB.img,1gb,/copy_4004_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_4118_alice.txt,corrupted
disk_1GB.img,1gb,/copy_3258_file1.jpg,deleted
disk_1GB.img,1gb,/copy_1937_alice.docx,deleted
disk_1GB.img,1gb,/copy_1068_file2.pdf,keep
disk_1GB.img,1gb,/copy_854_alice.txt,deleted
disk_1GB.img,1gb,/copy_4108_file2.pdf,keep
disk_1GB.img,1gb,/copy_72_pride.docx,keep
disk_1GB.img,1gb,/copy_1751_pride.txt,corrupted
disk_1GB.img,1gb,/copy_490_file1.jpg,keep
disk_1GB.img,1gb,/copy_162_file1.jpg,keep
disk_1GB.img,1gb,/copy_3740_file2.pdf,deleted
disk_1GB.img,1gb,/copy_912_pride.docx,keep
disk_1GB.img,1gb,/copy_3722_file1.jpg,keep
disk_1GB.img,1gb,/copy_3735_pride.txt,corrupted
disk_1GB.img,1gb,/copy_464_pride.docx,deleted
disk_1GB.img,1gb,/copy_3974_alice.txt,deleted
disk_1GB.img,1gb,/copy_3444_file2.pdf,keep
disk_1GB.img,1gb,/copy_4259_file2.jpg,corrupted
disk_1GB.img,1gb,/copy_1670_alice.txt,keep
disk_1GB.img,1gb,/copy_2485_file1.pdf,keep
disk_1GB.img,1gb,/copy_3883_file2.jpg,keep
disk_1GB.img,1gb,/copy_3817_alice.docx,keep
disk_1GB.img,1gb,/copy_2761_alice.docx,keep
disk_1GB.img,1gb,/copy_3569_alice.docx,corrupted
disk_1GB.img,1gb,/copy_2796_file2.pdf,keep
disk_1GB.img,1gb,/copy_2797_file1.pdf,deleted
disk_1GB.img,1gb,/copy_4534_alice.txt,deleted
disk_1GB.img,1gb,/copy_1617_alice.docx,keep
disk_1GB.img,1gb,/copy_3912_pride.docx,keep
disk_1GB.img,1gb,/copy_832_pride.docx,deleted
disk_1GB.img,1gb,/copy_2823_pride.txt,keep
disk_1GB.img,1gb,/copy_3648_pride.docx,deleted
disk_1GB.img,1gb,/copy_1863_pride.txt,keep
disk_1GB.img,1gb,/copy_4067_file2.jpg,keep
disk_1GB.img,1gb,/copy_2646_alice.txt,deleted
disk_1GB.img,1gb,/copy_1659_file2.jpg,keep
disk_1GB.img,1gb,/copy_4531_file2.jpg,keep
disk_1GB.img,1gb,/copy_3240_pride.docx,keep
disk_1GB.img,1gb,/copy_1240_pride.docx,keep
disk_1GB.img,1gb,/copy_1839_pride.txt,keep
disk_1GB.img,1gb,/copy_3043_file2.jpg,keep
disk_1GB.img,1gb,/copy_4302_alice.txt,keep
disk_1GB.img,1gb,/copy_710_alice.txt,keep
disk_1GB.img,1gb,/copy_4493_file1.pdf,keep
disk_1GB.img,1gb,/copy_3649_alice.docx,keep
disk_1GB.img,1gb,/copy_298_file1.jpg,keep
disk_1GB.img,1gb,/copy_2748_file2.pdf,keep
disk_1GB.img,1gb,/copy_3054_alice.txt,keep
disk_1GB.img,1gb,/copy_3772_file2.pdf,keep
disk_1GB.img,1gb,/copy_1595_file2.jpg,keep
disk_1GB.img,1gb,/copy_1257_alice.docx,keep
disk_1GB.img,1gb,/copy_3459_file2.jpg,keep
disk_1GB.img,1gb,/copy_2373_file1.pdf,keep
disk_1GB.img,1gb,/copy_1889_alice.docx,keep
disk_1GB.img,1gb,/copy_2506_file1.jpg,deleted
disk_1GB.img,1gb,/copy_1962_file1.jpg,keep
disk_1GB.img,1gb,/copy_3454_alice.txt,keep
disk_1GB.img,1gb,/copy_1645_file1.pdf,keep
disk_1GB.img,1gb,/copy_4498_file1.jpg,deleted
disk_1GB.img,1gb,/copy_3060_file2.pdf,keep
disk_1GB.img,1gb,/copy_3130_file1.jpg,deleted
disk_1GB.img,1gb,/copy_3770_file1.jpg,deleted
disk_1GB.img,1gb,/copy_2903_pride.txt,keep
disk_1GB.img,1gb,/copy_3062_alice.txt,keep
disk_1GB.img,1gb,/copy_4029_file1.pdf,keep
disk_1GB.img,1gb,/copy_1079_pride.txt,keep
disk_1GB.img,1gb,/copy_3917_file1.pdf,keep
disk_1GB.img,1gb,/copy_2381_file1.pdf,keep
disk_1GB.img,1gb,/copy_1534_alice.txt,deleted
disk_1GB.img,1gb,/copy_4285_file1.pdf,deleted
disk_1GB.img,1gb,/copy_3048_pride.docx,keep
